,open,high,low,close,adjclose,volume,ticker
1996-02-13,96.53446197509766,96.55650329589844,85.42384338378906,95.41017150878906,9.084238052368164,69744.0,TATACHEM.NS
1996-02-14,95.41017150878906,101.4063720703125,96.99739837646484,100.4804916381836,9.566997528076172,67249.0,TATACHEM.NS
1996-02-15,100.4804916381836,101.84727478027344,99.22393035888672,101.42842102050781,9.65725326538086,76321.0,TATACHEM.NS
1996-02-16,101.42842102050781,100.85525512695312,98.54054260253906,100.12776947021484,9.533413887023926,55681.0,TATACHEM.NS
1996-02-19,100.12776947021484,100.08367919921875,97.92328643798828,98.05555725097656,9.336113929748535,25969.0,TATACHEM.NS
1996-02-20,98.05555725097656,98.54054260253906,95.89515686035156,96.20378875732422,9.15980052947998,85847.0,TATACHEM.NS
1996-02-21,96.20378875732422,96.20378875732422,96.20378875732422,96.20378875732422,9.15980052947998,0.0,TATACHEM.NS
1996-02-22,96.20378875732422,98.3200912475586,96.55650329589844,97.63670349121094,9.296233177185059,38671.0,TATACHEM.NS
1996-02-23,97.63670349121094,99.17984008789062,96.99739837646484,98.51849365234375,9.3801908493042,42073.0,TATACHEM.NS
1996-02-26,98.51849365234375,101.84727478027344,97.46034240722656,99.7970962524414,9.501928329467773,84940.0,TATACHEM.NS
1996-02-27,99.7970962524414,100.52458190917969,98.3200912475586,99.86323547363281,9.508225440979004,29031.0,TATACHEM.NS
1996-02-28,99.86323547363281,101.4063720703125,99.64278411865234,99.92936706542969,9.514521598815918,15082.0,TATACHEM.NS
1996-02-29,94.79291534423828,97.87919616699219,93.07341766357422,93.66862487792969,8.918421745300293,11794.0,TATACHEM.NS
1996-03-01,93.66862487792969,96.11560821533203,93.24977111816406,94.81495666503906,9.027566909790039,17804.0,TATACHEM.NS
1996-03-04,94.81495666503906,95.89515686035156,94.79291534423828,94.92518615722656,9.038063049316406,46496.0,TATACHEM.NS
1996-03-05,94.92518615722656,94.92518615722656,94.92518615722656,94.92518615722656,9.038063049316406,0.0,TATACHEM.NS
1996-03-06,94.92518615722656,96.99739837646484,95.23381042480469,96.73286437988281,9.210176467895508,21433.0,TATACHEM.NS
1996-03-07,96.73286437988281,96.93126678466797,96.15969848632812,96.40219116210938,9.178691864013672,13268.0,TATACHEM.NS
1996-03-08,96.40219116210938,95.34403228759766,93.51431274414062,95.16767883300781,9.061151504516602,19732.0,TATACHEM.NS
1996-03-11,95.16767883300781,95.23381042480469,92.14752960205078,94.52837371826172,9.000280380249023,35042.0,TATACHEM.NS
1996-03-12,94.52837371826172,94.68269348144531,93.02932739257812,93.55840301513672,8.907929420471191,37423.0,TATACHEM.NS
1996-03-13,93.55840301513672,97.43830108642578,93.6465835571289,97.3501205444336,9.268946647644043,31072.0,TATACHEM.NS
1996-03-14,97.3501205444336,97.54852294921875,95.36608123779297,96.11560821533203,9.151403427124023,24495.0,TATACHEM.NS
1996-03-15,96.11560821533203,95.76288604736328,88.17945861816406,94.59451293945312,9.00657844543457,13381.0,TATACHEM.NS
1996-03-18,94.59451293945312,93.91111755371094,87.18743896484375,92.72069549560547,8.828167915344238,60104.0,TATACHEM.NS
1996-03-19,92.72069549560547,94.35202026367188,91.70663452148438,92.39002227783203,8.796682357788086,34588.0,TATACHEM.NS
1996-03-20,92.39002227783203,92.39002227783203,92.39002227783203,92.39002227783203,8.796682357788086,0.0,TATACHEM.NS
1996-03-21,92.39002227783203,93.690673828125,91.92707824707031,92.6104736328125,8.817673683166504,8618.0,TATACHEM.NS
1996-03-22,92.6104736328125,92.58842468261719,90.84688568115234,92.47820281982422,8.805078506469727,7824.0,TATACHEM.NS
1996-03-25,92.47820281982422,92.1695785522461,91.5302734375,91.86094665527344,8.746309280395508,6237.0,TATACHEM.NS
1996-03-26,91.86094665527344,90.84688568115234,89.50214385986328,89.98713684082031,8.56789779663086,20072.0,TATACHEM.NS
1996-03-27,89.98713684082031,97.87919616699219,91.26573944091797,91.77276611328125,8.737914085388184,13268.0,TATACHEM.NS
1996-03-28,91.77276611328125,93.690673828125,91.94912719726562,93.47022247314453,8.899532318115234,16783.0,TATACHEM.NS
1996-03-29,93.47022247314453,93.91111755371094,91.70663452148438,92.6104736328125,8.817673683166504,13268.0,TATACHEM.NS
1996-04-01,92.6104736328125,93.88907623291016,92.58842468261719,93.40409088134766,8.893235206604004,11453.0,TATACHEM.NS
1996-04-02,93.40409088134766,96.33605194091797,93.1615982055664,94.99131774902344,9.04435920715332,28691.0,TATACHEM.NS
1996-04-03,94.99131774902344,96.99739837646484,95.6747055053711,95.93924713134766,9.134614944458008,16783.0,TATACHEM.NS
1996-04-04,95.93924713134766,97.87919616699219,93.91111755371094,96.99739837646484,9.23536205291748,27217.0,TATACHEM.NS
1996-04-05,96.99739837646484,96.99739837646484,96.99739837646484,96.99739837646484,9.23536205291748,0.0,TATACHEM.NS
1996-04-08,96.99739837646484,99.64278411865234,98.3200912475586,99.42233276367188,9.46624755859375,39238.0,TATACHEM.NS
1996-04-09,99.42233276367188,103.39041137695312,98.760986328125,99.59869384765625,9.483039855957031,114879.0,TATACHEM.NS
1996-04-10,99.59869384765625,101.4725112915039,99.75300598144531,100.08367919921875,9.529216766357422,29712.0,TATACHEM.NS
1996-04-11,100.08367919921875,100.52458190917969,97.43830108642578,100.14981842041016,9.535512924194336,32433.0,TATACHEM.NS
1996-04-12,100.14981842041016,101.4063720703125,98.760986328125,101.25205993652344,9.640457153320312,31299.0,TATACHEM.NS
1996-04-15,101.25205993652344,104.0517578125,100.9654769897461,102.81724548339844,9.789484024047852,138921.0,TATACHEM.NS
1996-04-16,102.81724548339844,104.4926528930664,101.4063720703125,104.07379913330078,9.909123420715332,121230.0,TATACHEM.NS
1996-04-17,104.07379913330078,108.46073150634766,105.81534576416016,106.47669219970703,10.137910842895508,56362.0,TATACHEM.NS
1996-04-18,106.47669219970703,110.22431945800781,106.6971435546875,108.17414855957031,10.299529075622559,119982.0,TATACHEM.NS
1996-04-19,108.17414855957031,111.98790740966797,108.90162658691406,111.2383804321289,10.591282844543457,170221.0,TATACHEM.NS
1996-04-22,111.2383804321289,112.86970520019531,108.6811752319336,109.73933410644531,10.448554992675781,86641.0,TATACHEM.NS
1996-04-23,109.73933410644531,109.34252166748047,107.16007995605469,108.61504364013672,10.341506958007812,66455.0,TATACHEM.NS
1996-04-24,108.61504364013672,114.19239807128906,110.88566589355469,113.50900268554688,10.807474136352539,92084.0,TATACHEM.NS
1996-04-25,114.63329315185547,116.83777618408203,107.57893371582031,109.38661193847656,10.414971351623535,114539.0,TATACHEM.NS
1996-04-26,109.38661193847656,113.31060028076172,109.12207794189453,112.58312225341797,10.719317436218262,138354.0,TATACHEM.NS
1996-04-29,112.58312225341797,113.31060028076172,111.65723419189453,112.86970520019531,10.746602058410645,64527.0,TATACHEM.NS
1996-04-30,112.86970520019531,113.31060028076172,112.03199768066406,112.60516357421875,10.721417427062988,77002.0,TATACHEM.NS
1996-05-01,112.60516357421875,114.63329315185547,112.97992706298828,114.23648071289062,10.876739501953125,33454.0,TATACHEM.NS
1996-05-02,114.23648071289062,114.08216857910156,110.7974853515625,112.84765625,10.744504928588867,50011.0,TATACHEM.NS
1996-05-03,112.84765625,112.86970520019531,111.67928314208984,112.3185806274414,10.694130897521973,29712.0,TATACHEM.NS
1996-05-06,112.3185806274414,111.282470703125,108.46073150634766,110.3125,10.503128051757812,67702.0,TATACHEM.NS
1996-05-07,110.3125,111.76746368408203,109.34252166748047,110.81953430175781,10.551403045654297,76775.0,TATACHEM.NS
1996-05-08,110.81953430175781,112.42880249023438,108.06392669677734,111.877685546875,10.652152061462402,65774.0,TATACHEM.NS
1996-05-09,109.34252166748047,112.42880249023438,109.01184844970703,111.9217758178711,10.656350135803223,189273.0,TATACHEM.NS
1996-05-10,111.9217758178711,108.90162658691406,106.03579711914062,107.79938507080078,10.263847351074219,51939.0,TATACHEM.NS
1996-05-13,107.79938507080078,109.34252166748047,106.6971435546875,108.98980712890625,10.377189636230469,27897.0,TATACHEM.NS
1996-05-14,108.98980712890625,111.98790740966797,109.34252166748047,111.26042938232422,10.593379974365234,52960.0,TATACHEM.NS
1996-05-15,111.26042938232422,113.31060028076172,110.22431945800781,112.73743438720703,10.73401165008545,97868.0,TATACHEM.NS
1996-05-16,112.73743438720703,115.9339370727539,113.81763458251953,114.4569320678711,10.897729873657227,78136.0,TATACHEM.NS
1996-05-17,114.4569320678711,115.18441772460938,112.42880249023438,114.5230712890625,10.904026985168457,55001.0,TATACHEM.NS
1996-05-20,112.47289276123047,112.86970520019531,110.29045104980469,110.7974853515625,10.54930305480957,42073.0,TATACHEM.NS
1996-05-21,110.7974853515625,110.44477081298828,108.13005828857422,109.40866088867188,10.417070388793945,86981.0,TATACHEM.NS
1996-05-22,109.40866088867188,110.66521453857422,108.24028015136719,108.50482177734375,10.331014633178711,23021.0,TATACHEM.NS
1996-05-23,108.50482177734375,109.16616821289062,106.67509460449219,109.10002899169922,10.387683868408203,24155.0,TATACHEM.NS
1996-05-24,109.10002899169922,109.34252166748047,107.60098266601562,108.63709259033203,10.343606948852539,23928.0,TATACHEM.NS
1996-05-27,108.63709259033203,108.01983642578125,106.6971435546875,107.16007995605469,10.20297908782959,52393.0,TATACHEM.NS
1996-05-28,107.16007995605469,109.34252166748047,106.71918487548828,108.65913391113281,10.345705032348633,146292.0,TATACHEM.NS
1996-05-29,108.90162658691406,111.9217758178711,108.90162658691406,111.37065124511719,10.603878021240234,62599.0,TATACHEM.NS
1996-05-30,111.37065124511719,111.65723419189453,110.2684097290039,110.64317321777344,10.534610748291016,26083.0,TATACHEM.NS
1996-05-31,110.64317321777344,111.10611724853516,110.2684097290039,110.68726348876953,10.538806915283203,19392.0,TATACHEM.NS
1996-06-03,110.68726348876953,113.26651000976562,111.10611724853516,112.56107330322266,10.717219352722168,80857.0,TATACHEM.NS
1996-06-04,112.56107330322266,114.63329315185547,112.56107330322266,112.97992706298828,10.757097244262695,82218.0,TATACHEM.NS
1996-06-05,113.53105163574219,114.63329315185547,112.12017822265625,113.42082214355469,10.799077987670898,730442.0,TATACHEM.NS
1996-06-06,114.21443939208984,117.27867889404297,114.21443939208984,116.77164459228516,11.118118286132812,433661.0,TATACHEM.NS
1996-06-07,114.65533447265625,119.48316192626953,114.65533447265625,118.27069854736328,11.260844230651855,186551.0,TATACHEM.NS
1996-06-10,119.92405700683594,121.2026596069336,118.40296173095703,120.27677917480469,11.451848983764648,177138.0,TATACHEM.NS
1996-06-11,119.70361328125,120.36495971679688,117.5873031616211,120.07837677001953,11.432960510253906,112157.0,TATACHEM.NS
1996-06-12,121.46720123291016,125.03846740722656,120.80585479736328,124.53143310546875,11.85694694519043,554891.0,TATACHEM.NS
1996-06-13,125.43527221679688,130.9464874267578,125.21482849121094,129.02859497070312,12.285133361816406,993768.0,TATACHEM.NS
1996-06-14,129.62379455566406,132.7100830078125,129.62379455566406,131.10079956054688,12.482431411743164,744050.0,TATACHEM.NS
1996-06-17,133.15097045898438,134.91456604003906,129.62379455566406,130.10877990722656,12.387978553771973,881044.0,TATACHEM.NS
1996-06-18,127.904296875,130.48355102539062,127.8602066040039,129.27108764648438,12.308221817016602,643460.0,TATACHEM.NS
1996-06-19,129.75607299804688,130.0426483154297,124.3330307006836,125.06051635742188,11.907323837280273,504199.0,TATACHEM.NS
1996-06-20,125.21482849121094,126.42729187011719,121.24674987792969,125.74390411376953,11.97238826751709,640625.0,TATACHEM.NS
1996-06-21,125.65572357177734,126.09661865234375,123.45124053955078,123.67168426513672,11.775090217590332,317534.0,TATACHEM.NS
1996-06-24,125.21482849121094,125.21482849121094,121.24674987792969,121.99627685546875,11.615568161010742,346339.0,TATACHEM.NS
1996-06-25,121.51129150390625,123.34101104736328,112.53903198242188,114.25852966308594,10.878835678100586,1166371.0,TATACHEM.NS
1996-06-26,113.42082214355469,118.60137176513672,113.3326416015625,115.66940307617188,11.013174057006836,328080.0,TATACHEM.NS
1996-06-27,114.19239807128906,117.27867889404297,113.75149536132812,116.77164459228516,11.118118286132812,293378.0,TATACHEM.NS
1996-06-28,118.16046905517578,118.16046905517578,114.19239807128906,114.72147369384766,10.9229154586792,271945.0,TATACHEM.NS
1996-07-01,113.75149536132812,114.63329315185547,111.65723419189453,112.34062957763672,10.696231842041016,176798.0,TATACHEM.NS
1996-07-02,112.42880249023438,112.86970520019531,109.38661193847656,109.89364624023438,10.46324634552002,387278.0,TATACHEM.NS
1996-07-03,108.01983642578125,109.7613754272461,106.7412338256836,107.82142639160156,10.26594352722168,141302.0,TATACHEM.NS
1996-07-04,107.04985809326172,110.66521453857422,105.59489440917969,109.16616821289062,10.393980979919434,193015.0,TATACHEM.NS
1996-07-05,109.7613754272461,109.7834243774414,107.35848999023438,108.1961898803711,10.301626205444336,104332.0,TATACHEM.NS
1996-07-08,108.90162658691406,109.12207794189453,107.75529479980469,108.96776580810547,10.375092506408691,31413.0,TATACHEM.NS
1996-07-09,109.07798767089844,109.07798767089844,107.57893371582031,108.41664123535156,10.322617530822754,135065.0,TATACHEM.NS
1996-07-10,107.02781677246094,111.98790740966797,106.82940673828125,110.42272186279297,10.513622283935547,104219.0,TATACHEM.NS
1996-07-11,111.10611724853516,113.00196838378906,111.10611724853516,112.12017822265625,10.675244331359863,86187.0,TATACHEM.NS
1996-07-12,111.56905364990234,112.42880249023438,110.70930480957031,111.08406829833984,10.576590538024902,70878.0,TATACHEM.NS
1996-07-15,111.10611724853516,111.85563659667969,110.3565902709961,111.63519287109375,10.62906265258789,73373.0,TATACHEM.NS
1996-07-16,111.9217758178711,112.23040008544922,108.57095336914062,111.10611724853516,10.578686714172363,96394.0,TATACHEM.NS
1996-07-17,111.98790740966797,117.5873031616211,111.98790740966797,113.83967590332031,10.838958740234375,55908.0,TATACHEM.NS
1996-07-18,114.74351501464844,118.16046905517578,113.86172485351562,114.63329315185547,10.91451644897461,52279.0,TATACHEM.NS
1996-07-19,115.95598602294922,117.08026885986328,113.64127349853516,113.72945404052734,10.828461647033691,32320.0,TATACHEM.NS
1996-07-22,113.31060028076172,114.85374450683594,111.98790740966797,112.51698303222656,10.713021278381348,8732.0,TATACHEM.NS
1996-07-23,112.42880249023438,112.42880249023438,104.0517578125,105.24217987060547,10.020367622375488,89249.0,TATACHEM.NS
1996-07-24,101.4063720703125,107.55689239501953,101.4063720703125,105.55081176757812,10.04975414276123,70537.0,TATACHEM.NS
1996-07-25,105.81534576416016,105.81534576416016,104.07379913330078,104.62492370605469,9.961599349975586,34588.0,TATACHEM.NS
1996-07-26,104.0517578125,104.27220916748047,103.16996002197266,103.87539672851562,9.890233039855957,18031.0,TATACHEM.NS
1996-07-29,104.0517578125,105.37445068359375,101.4504623413086,102.0456771850586,9.716021537780762,28804.0,TATACHEM.NS
1996-07-30,101.42842102050781,101.42842102050781,96.99739837646484,100.3702621459961,9.556501388549805,45929.0,TATACHEM.NS
1996-07-31,99.20188903808594,103.16996002197266,98.3421401977539,102.0456771850586,9.716021537780762,103879.0,TATACHEM.NS
1996-08-01,105.81534576416016,105.81534576416016,101.84727478027344,102.08976745605469,9.720219612121582,50465.0,TATACHEM.NS
1996-08-02,103.6108627319336,103.6108627319336,100.30413055419922,101.71500396728516,9.684536933898926,23021.0,TATACHEM.NS
1996-08-05,101.07569885253906,101.4063720703125,99.64278411865234,100.14981842041016,9.535512924194336,21433.0,TATACHEM.NS
1996-08-06,100.74502563476562,100.74502563476562,99.22393035888672,99.75300598144531,9.497730255126953,54661.0,TATACHEM.NS
1996-08-07,98.65076446533203,102.94951629638672,98.65076446533203,101.73704528808594,9.686637878417969,25402.0,TATACHEM.NS
1996-08-08,102.61884307861328,102.72906494140625,100.63480377197266,101.09774780273438,9.62576961517334,26196.0,TATACHEM.NS
1996-08-09,101.05365753173828,101.38433074951172,100.03958892822266,100.14981842041016,9.535512924194336,10546.0,TATACHEM.NS
1996-08-12,99.64278411865234,99.64278411865234,96.2699203491211,97.50443267822266,9.283638000488281,71558.0,TATACHEM.NS
1996-08-13,95.45426177978516,97.65874481201172,95.45426177978516,96.93126678466797,9.229066848754883,78022.0,TATACHEM.NS
1996-08-14,96.99739837646484,97.43830108642578,96.2699203491211,96.6667251586914,9.203879356384277,29031.0,TATACHEM.NS
1996-08-15,96.6667251586914,96.6667251586914,96.6667251586914,96.6667251586914,9.203879356384277,0.0,TATACHEM.NS
1996-08-16,95.96128845214844,96.225830078125,90.38394165039062,91.37596130371094,8.700133323669434,71558.0,TATACHEM.NS
1996-08-19,88.62035369873047,91.24369049072266,86.41586303710938,88.13536834716797,8.391587257385254,51372.0,TATACHEM.NS
1996-08-20,85.42384338378906,92.58842468261719,85.42384338378906,86.19541931152344,8.206877708435059,261171.0,TATACHEM.NS
1996-08-21,86.41586303710938,89.9209976196289,86.41586303710938,88.73057556152344,8.448257446289062,180654.0,TATACHEM.NS
1996-08-22,89.67850494384766,94.32997131347656,88.8407974243164,91.15550994873047,8.679142951965332,256862.0,TATACHEM.NS
1996-08-23,91.26573944091797,92.58842468261719,90.93506622314453,92.23571014404297,8.781991004943848,97528.0,TATACHEM.NS
1996-08-26,92.58842468261719,94.1315689086914,91.0452880859375,91.70663452148438,8.731616973876953,77115.0,TATACHEM.NS
1996-08-27,91.92707824707031,92.45616149902344,90.84688568115234,91.70663452148438,8.731616973876953,87888.0,TATACHEM.NS
1996-08-28,93.22772979736328,94.35202026367188,86.52609252929688,94.06543731689453,8.956204414367676,233954.0,TATACHEM.NS
1996-08-29,94.52837371826172,95.23381042480469,93.0513687133789,93.44818115234375,8.897432327270508,59197.0,TATACHEM.NS
1996-08-30,93.42613220214844,93.5804443359375,92.58842468261719,93.0513687133789,8.859651565551758,33567.0,TATACHEM.NS
1996-09-02,93.42613220214844,94.24179077148438,93.1395492553711,93.47022247314453,8.899532318115234,44568.0,TATACHEM.NS
1996-09-03,94.1315689086914,95.7849349975586,92.58842468261719,93.7347640991211,8.92471981048584,193355.0,TATACHEM.NS
1996-09-04,92.14752960205078,94.1315689086914,92.14752960205078,93.5804443359375,8.910025596618652,40825.0,TATACHEM.NS
1996-09-05,93.88907623291016,94.57246398925781,93.49226379394531,93.95520782470703,8.945708274841309,28011.0,TATACHEM.NS
1996-09-06,94.32997131347656,94.35202026367188,93.24977111816406,93.29386138916016,8.882740020751953,18938.0,TATACHEM.NS
1996-09-09,93.00727844238281,93.00727844238281,91.70663452148438,91.81685638427734,8.742111206054688,34701.0,TATACHEM.NS
1996-09-10,91.15550994873047,91.26573944091797,90.16349029541016,90.47212219238281,8.614073753356934,59197.0,TATACHEM.NS
1996-09-11,91.26573944091797,95.12358856201172,89.70055389404297,90.05326843261719,8.574195861816406,211500.0,TATACHEM.NS
1996-09-12,88.62035369873047,90.38394165039062,88.62035369873047,90.14144897460938,8.582590103149414,25289.0,TATACHEM.NS
1996-09-13,90.560302734375,90.560302734375,89.65646362304688,89.965087890625,8.565799713134766,7598.0,TATACHEM.NS
1996-09-16,88.62035369873047,89.72259521484375,88.62035369873047,89.65646362304688,8.53641414642334,29938.0,TATACHEM.NS
1996-09-17,90.20758056640625,90.20758056640625,89.17147064208984,89.56828308105469,8.5280179977417,27103.0,TATACHEM.NS
1996-09-18,89.56828308105469,91.15550994873047,89.56828308105469,90.82483673095703,8.647659301757812,39464.0,TATACHEM.NS
1996-09-19,90.6043930053711,91.26573944091797,89.94304656982422,90.25167083740234,8.593085289001465,33681.0,TATACHEM.NS
1996-09-20,89.78872680664062,91.0452880859375,89.78872680664062,90.78074645996094,8.643460273742676,31753.0,TATACHEM.NS
1996-09-23,90.38394165039062,90.82483673095703,90.05326843261719,90.18553924560547,8.586791038513184,35495.0,TATACHEM.NS
1996-09-24,90.38394165039062,90.82483673095703,89.72259521484375,89.81077575683594,8.551107406616211,110002.0,TATACHEM.NS
1996-09-25,90.78074645996094,90.82483673095703,89.965087890625,90.27371978759766,8.595184326171875,13154.0,TATACHEM.NS
1996-09-26,90.05326843261719,90.05326843261719,89.50214385986328,89.65646362304688,8.53641414642334,15082.0,TATACHEM.NS
1996-09-27,88.9289779663086,89.50214385986328,87.98104858398438,89.28170013427734,8.500732421875,86187.0,TATACHEM.NS
1996-09-30,88.24559020996094,89.94304656982422,88.24559020996094,89.45805358886719,8.517521858215332,36856.0,TATACHEM.NS
1996-10-01,89.06124877929688,89.74464416503906,88.73057556152344,89.45805358886719,8.517521858215332,68836.0,TATACHEM.NS
1996-10-02,89.45805358886719,89.45805358886719,89.45805358886719,89.45805358886719,8.517521858215332,0.0,TATACHEM.NS
1996-10-03,88.17945861816406,89.72259521484375,87.31970977783203,89.50214385986328,8.521719932556152,23361.0,TATACHEM.NS
1996-10-04,89.19351959228516,89.28170013427734,87.9590072631836,88.64239501953125,8.439863204956055,93786.0,TATACHEM.NS
1996-10-07,88.06922912597656,88.62035369873047,84.87272644042969,88.22354125976562,8.399982452392578,98662.0,TATACHEM.NS
1996-10-08,87.51811218261719,89.06124877929688,86.06314849853516,87.76060485839844,8.355904579162598,84827.0,TATACHEM.NS
1996-10-09,87.78264617919922,89.50214385986328,87.40788269042969,89.36988067626953,8.50912857055664,37650.0,TATACHEM.NS
1996-10-10,89.61237335205078,91.4861831665039,89.61237335205078,91.13346862792969,8.677041053771973,36856.0,TATACHEM.NS
1996-10-11,91.70663452148438,92.34593200683594,90.40599060058594,91.61845397949219,8.723221778869629,44454.0,TATACHEM.NS
1996-10-14,90.5162124633789,91.0452880859375,89.5241928100586,90.53825378417969,8.620369911193848,28351.0,TATACHEM.NS
1996-10-15,90.6043930053711,90.80279541015625,89.50214385986328,90.16349029541016,8.584689140319824,43660.0,TATACHEM.NS
1996-10-16,90.82483673095703,92.10343933105469,90.75870513916016,90.91301727294922,8.656052589416504,16330.0,TATACHEM.NS
1996-10-17,90.82483673095703,91.26573944091797,90.16349029541016,90.93506622314453,8.65815258026123,22907.0,TATACHEM.NS
1996-10-18,90.71461486816406,91.37596130371094,90.64848327636719,91.28778076171875,8.691736221313477,10433.0,TATACHEM.NS
1996-10-21,91.28778076171875,91.28778076171875,91.28778076171875,91.28778076171875,8.691736221313477,0.0,TATACHEM.NS
1996-10-22,93.02932739257812,94.32997131347656,91.26573944091797,92.23571014404297,8.781991004943848,44568.0,TATACHEM.NS
1996-10-23,94.79291534423828,96.51241302490234,94.79291534423828,95.52039337158203,9.094732284545898,53300.0,TATACHEM.NS
1996-10-24,94.83700561523438,95.23381042480469,91.70663452148438,92.41207122802734,8.798782348632812,44681.0,TATACHEM.NS
1996-10-25,92.80887603759766,93.02932739257812,91.42005157470703,92.10343933105469,8.769397735595703,14742.0,TATACHEM.NS
1996-10-28,93.00727844238281,93.690673828125,91.66254425048828,91.83890533447266,8.744210243225098,21887.0,TATACHEM.NS
1996-10-29,89.94304656982422,91.70663452148438,88.39990234375,90.31781005859375,8.599383354187012,74507.0,TATACHEM.NS
1996-10-30,90.31781005859375,90.31781005859375,90.31781005859375,90.31781005859375,8.599383354187012,0.0,TATACHEM.NS
1996-10-31,88.22354125976562,90.6043930053711,87.29766082763672,90.4941635131836,8.616174697875977,61578.0,TATACHEM.NS
1996-11-01,90.11940002441406,91.0452880859375,90.05326843261719,90.27371978759766,8.595184326171875,35836.0,TATACHEM.NS
1996-11-04,88.8407974243164,89.87690734863281,88.8407974243164,89.63441467285156,8.534314155578613,48083.0,TATACHEM.NS
1996-11-05,89.28170013427734,90.38394165039062,88.4439926147461,89.41397094726562,8.513325691223145,66001.0,TATACHEM.NS
1996-11-06,86.41586303710938,89.06124877929688,86.41586303710938,88.3558120727539,8.412576675415039,25289.0,TATACHEM.NS
1996-11-07,88.17945861816406,89.25965118408203,88.17945861816406,89.14942932128906,8.488137245178223,11567.0,TATACHEM.NS
1996-11-08,89.9209976196289,89.9209976196289,89.06124877929688,89.4360122680664,8.515424728393555,12701.0,TATACHEM.NS
