date,open,high,low,close,volume
2016-08-01,3731.15,3769.95,3725.75,3759.95,237199
2016-08-02,3755.7,3757.0,3660.0,3697.0,200552
2016-08-03,3660.0,3699.9,3650.4,3665.0,140334
2016-08-04,3685.55,3699.95,3636.75,3671.0,114015
2016-08-05,3670.0,3843.0,3670.0,3800.0,283379
2016-08-08,3800.0,3831.85,3750.0,3770.0,168755
2016-08-09,3782.0,3838.0,3758.15,3807.55,175267
2016-08-10,3807.9,3810.0,3712.75,3727.35,208241
2016-08-11,3727.35,3783.05,3658.2,3708.0,211753
2016-08-12,3740.0,3765.5,3664.5,3715.8,197618
2016-08-16,3725.1,3762.65,3708.55,3728.15,264567
2016-08-17,3733.0,3738.0,3672.1,3699.05,130419
2016-08-18,3719.3,3888.0,3719.3,3878.9,414256
2016-08-19,3890.0,3954.95,3883.0,3915.25,270082
2016-08-22,3901.4,3926.95,3848.15,3854.1,192803
2016-08-23,3848.35,3864.95,3770.65,3829.8,279524
2016-08-24,3845.0,3850.0,3795.0,3805.0,259498
2016-08-25,3810.1,3835.7,3756.0,3820.0,491766
2016-08-26,3824.0,3850.0,3767.45,3800.3,151704
2016-08-29,3786.0,3802.0,3759.45,3799.0,60448
2016-08-30,3802.0,3910.0,3802.0,3891.4,175659
2016-08-31,3920.0,4062.95,3920.0,4029.35,435844
2016-09-01,3963.2,4093.0,3963.2,4085.0,450048
2016-09-02,4085.05,4094.95,4038.05,4075.95,278710
2016-09-06,4089.05,4104.8,4054.4,4065.15,300365
2016-09-07,4082.0,4120.0,4070.0,4075.0,116023
2016-09-08,4075.0,4129.7,4063.5,4109.8,138229
2016-09-09,4117.9,4118.0,3934.0,3975.0,348304
2016-09-12,3900.0,3914.7,3845.0,3869.05,202600
2016-09-14,3868.6,3965.0,3833.6,3965.0,213298
2016-09-15,3949.25,3955.0,3885.0,3950.0,202115
2016-09-16,3954.85,4028.0,3883.5,3928.95,399928
2016-09-19,3930.35,4005.0,3892.15,3996.9,275884
2016-09-20,4020.35,4030.0,3969.8,3978.1,298025
2016-09-21,4009.0,4018.4,3938.7,3957.35,305123
2016-09-22,4009.0,4009.0,3960.05,3971.75,292707
2016-09-23,4009.9,4009.9,3951.0,3962.8,267779
2016-09-26,3950.0,3957.7,3905.5,3930.0,123929
2016-09-27,3910.5,3960.0,3902.0,3911.5,181995
2016-09-28,3910.05,3983.25,3908.95,3970.1,262211
2016-09-29,3990.45,4000.3,3843.65,3907.75,366976
2016-09-30,3850.0,3895.4,3838.05,3853.0,240952
2016-10-03,3874.9,3933.05,3853.6,3929.0,249201
2016-10-04,3939.0,3990.0,3933.15,3948.1,224143
2016-10-05,3965.0,4044.75,3939.05,4030.5,325289
2016-10-06,4035.1,4040.15,3945.95,3962.0,192824
2016-10-07,3974.1,3976.05,3905.55,3935.0,117680
2016-10-10,3935.05,3995.0,3935.05,3981.0,201774
2016-10-13,3965.05,4014.95,3942.55,3978.8,345451
2016-10-14,3987.0,4056.75,3970.05,4050.0,214406
2016-10-17,4039.95,4069.75,3963.3,4006.95,647680
2016-10-18,4030.0,4049.75,3987.35,4006.0,217693
2016-10-19,4011.1,4050.0,4005.1,4021.0,269876
2016-10-20,4033.0,4046.45,3995.0,4010.0,199480
2016-10-21,4010.0,4024.35,3950.0,3986.0,231741
2016-10-24,3993.95,4014.0,3961.05,3967.8,108743
2016-10-25,3981.05,4031.85,3969.3,4017.4,110132
2016-10-26,3988.05,3999.9,3929.9,3962.3,268740
2016-10-27,3950.0,3970.0,3914.0,3950.0,354869
2016-10-28,3941.0,3989.8,3892.3,3978.5,188714
2016-10-30,3990.0,3999.0,3939.65,3968.0,10204
2016-11-01,3977.05,3989.8,3953.3,3977.55,166014
2016-11-02,3950.1,3964.8,3879.2,3894.5,214557
2016-11-03,3893.0,3932.5,3881.05,3894.0,246610
2016-11-04,3914.95,3928.85,3818.25,3854.45,227252
2016-11-07,3884.7,3945.0,3870.1,3910.25,254885
2016-11-08,3914.65,3969.0,3901.1,3940.5,171925
2016-11-09,3799.65,3870.0,3585.0,3798.0,746585
2016-11-10,3900.0,3900.0,3815.9,3840.0,381652
2016-11-11,3801.0,3801.0,3611.0,3629.0,622967
2016-11-15,3614.95,3614.95,3343.8,3375.0,1362230
2016-11-16,3419.0,3466.35,3343.2,3373.75,832919
2016-11-17,3372.8,3405.7,3317.0,3345.95,745586
2016-11-18,3327.05,3405.15,3275.05,3380.0,682690
2016-11-21,3400.0,3408.0,3303.05,3326.4,525120
2016-11-22,3348.0,3434.1,3300.0,3422.0,540541
2016-11-23,3468.95,3475.05,3381.0,3450.0,430231
2016-11-24,3438.0,3505.0,3406.9,3505.0,687333
2016-11-25,3490.05,3509.95,3451.1,3494.05,497354
2016-11-28,3486.15,3562.95,3476.2,3496.6,415922
2016-11-29,3485.0,3562.75,3485.0,3535.35,378169
2016-11-30,3558.0,3640.0,3556.15,3625.0,5134313
2016-12-01,3618.5,3618.5,3562.8,3562.8,266927
2016-12-02,3569.45,3598.0,3528.0,3590.0,265879
2016-12-05,3588.0,3632.25,3558.85,3591.45,296818
2016-12-06,3599.8,3617.8,3556.55,3599.75,234341
2016-12-07,3605.55,3668.0,3554.6,3579.2,381903
2016-12-08,3588.05,3631.0,3576.3,3605.0,205783
2016-12-09,3604.7,3607.15,3554.45,3578.0,149869
2016-12-12,3575.0,3576.05,3443.6,3459.9,206964
2016-12-13,3468.0,3475.5,3356.0,3359.3,366161
2016-12-14,3368.0,3380.55,3302.05,3318.0,209513
2016-12-15,3289.95,3311.0,3255.0,3258.9,335164
2016-12-16,3280.4,3283.85,3163.35,3168.0,757751
2016-12-19,3186.55,3186.55,3102.1,3110.0,407918
2016-12-20,3110.1,3169.45,3103.6,3164.9,317349
2016-12-21,3181.9,3211.45,3166.8,3185.0,303954
2016-12-22,3183.5,3183.5,3130.0,3163.15,239699
2016-12-23,3145.2,3149.0,3068.35,3107.0,288400
2016-12-26,3085.45,3120.0,3068.0,3088.0,162467
2016-12-27,3079.0,3164.0,3050.0,3150.15,258155
2016-12-28,3155.0,3199.0,3126.05,3150.0,201966
2016-12-29,3159.55,3239.9,3141.0,3230.0,338333
2016-12-30,3225.2,3279.75,3216.0,3250.0,229416
2017-01-02,3301.0,3379.0,3301.0,3375.0,242582
2017-01-03,3375.0,3386.45,3313.5,3330.0,279579
2017-01-04,3330.2,3360.0,3287.5,3307.0,223532
2017-01-05,3312.0,3399.0,3310.0,3379.0,210425
2017-01-06,3382.25,3394.0,3312.0,3318.5,228009
2017-01-09,3324.5,3334.95,3281.0,3293.0,138725
2017-01-10,3305.6,3314.0,3261.0,3282.7,236264
2017-01-11,3295.6,3360.0,3288.5,3347.0,160155
2017-01-12,3370.0,3391.1,3338.1,3350.0,130890
2017-01-13,3352.0,3368.55,3310.1,3320.0,94861
2017-01-16,3315.5,3345.0,3300.0,3334.55,104442
2017-01-17,3340.25,3392.25,3335.2,3370.0,159649
2017-01-18,3387.0,3531.0,3387.0,3504.0,249635
2017-01-19,3509.95,3516.0,3425.05,3460.0,282663
2017-01-20,3444.95,3520.0,3422.1,3485.0,314227
2017-01-23,3501.3,3569.05,3481.2,3527.1,389121
2017-01-24,3536.15,3674.5,3536.15,3650.0,424923
2017-01-25,3662.9,3693.0,3625.0,3685.0,464549
2017-01-27,3680.0,3762.55,3671.0,3690.0,284672
2017-01-30,3690.0,3730.0,3655.9,3708.0,199528
2017-01-31,3704.5,3736.0,3666.1,3685.0,214517
2017-02-01,3712.05,3793.5,3671.5,3777.0,289748
2017-02-02,3798.6,3800.0,3713.05,3725.0,238506
2017-02-03,3731.0,3769.0,3716.1,3732.35,202992
2017-02-06,3752.55,3800.0,3738.8,3760.85,150044
2017-02-07,3739.0,3745.0,3676.15,3690.0,146393
2017-02-08,3691.75,3745.95,3681.0,3715.0,289140
2017-02-09,3723.0,3761.0,3715.15,3761.0,113429
2017-02-10,3761.0,3780.0,3750.8,3755.25,130162
2017-02-13,3772.85,3800.5,3756.0,3756.0,156510
2017-02-14,3776.9,3777.0,3681.0,3706.0,159812
2017-02-15,3714.95,3761.7,3664.1,3677.2,280677
2017-02-16,3676.2,3740.0,3641.75,3708.0,174480
2017-02-17,3720.0,3740.8,3679.55,3708.8,140445
2017-02-20,3726.0,3765.0,3687.6,3740.0,219706
2017-02-21,3745.45,3778.95,3726.2,3775.0,190121
2017-02-22,3776.0,3804.05,3756.45,3773.95,272553
2017-02-23,3776.55,3800.0,3760.05,3799.0,313344
2017-02-27,3780.0,3782.15,3721.75,3735.0,250782
2017-02-28,3721.5,3784.8,3721.5,3765.4,363196
2017-03-01,3775.45,3775.45,3720.0,3724.25,281617
2017-03-02,3750.0,3849.65,3747.0,3818.6,1005454
2017-03-03,3820.0,3862.0,3782.05,3806.5,568104
2017-03-06,3816.05,3830.0,3791.5,3807.75,207103
2017-03-07,3823.9,3824.5,3775.0,3812.6,124870
2017-03-08,3771.65,3812.0,3771.65,3790.3,282833
2017-03-09,3791.0,3831.55,3791.0,3825.25,124290
2017-03-10,3844.0,3889.0,3827.0,3836.1,139503
2017-03-14,3900.0,4009.9,3900.0,3997.45,526371
2017-03-15,4003.0,4036.4,3966.0,4009.0,223824
2017-03-16,4027.5,4093.95,4027.5,4051.5,176558
2017-03-17,4071.0,4073.5,4019.0,4040.0,295262
2017-03-20,4021.55,4039.8,3990.0,4008.9,556255
2017-03-21,4009.0,4028.4,3972.85,4005.0,341270
2017-03-22,3997.3,3997.3,3912.2,3960.45,248108
2017-03-23,3983.45,4001.0,3959.6,3980.0,118822
2017-03-24,4004.95,4010.0,3944.05,3979.0,124859
2017-03-27,3956.05,3984.95,3934.5,3970.0,119571
2017-03-28,3964.0,3994.0,3964.0,3979.25,96613
2017-03-29,3987.0,4034.9,3981.55,4000.0,294578
2017-03-30,4001.0,4009.0,3971.55,3975.35,324246
2017-03-31,4000.0,4019.9,3960.0,3968.45,289539
2017-04-03,4034.0,4059.0,4011.35,4029.75,163696
2017-04-05,4043.95,4089.7,4027.9,4088.0,169157
2017-04-06,4078.7,4148.8,4035.0,4140.9,138393
2017-04-07,4099.85,4152.75,4065.0,4079.0,124095
2017-04-10,4065.0,4107.65,4021.15,4049.7,146665
2017-04-11,4048.65,4080.0,4025.3,4035.0,223225
2017-04-12,4040.0,4062.65,4014.1,4032.0,112304
2017-04-13,4040.0,4043.9,4010.05,4010.15,275262
2017-04-17,4021.55,4041.0,3993.2,4014.9,166271
2017-04-18,4000.0,4063.95,3955.6,3971.0,263583
2017-04-19,3971.55,4006.55,3926.0,3936.95,266368
2017-04-20,3949.95,4020.9,3941.85,4015.0,138029
2017-04-21,4024.85,4034.4,3965.9,3982.0,173372
2017-04-24,3994.65,4207.35,3992.5,4130.0,693666
2017-04-25,4163.35,4266.0,4108.6,4238.25,530292
2017-04-26,4245.0,4274.8,4200.5,4224.0,217533
2017-04-27,4239.95,4248.0,4212.45,4225.0,289554
2017-04-28,4224.95,4269.95,4216.35,4231.0,174172
2017-05-02,4248.95,4248.95,4152.05,4199.5,203093
2017-05-03,4210.0,4325.0,4210.0,4300.0,309166
2017-05-04,4296.5,4355.0,4282.4,4318.2,195943
2017-05-05,4316.0,4342.4,4283.35,4329.0,283541
2017-05-08,4340.0,4449.0,4340.0,4412.0,153307
2017-05-09,4416.4,4447.5,4398.05,4430.0,214169
2017-05-10,4445.05,4460.0,4325.55,4365.45,221963
2017-05-11,4373.0,4447.45,4353.85,4413.45,159295
2017-05-12,4400.45,4419.95,4373.25,4411.0,207383
2017-05-15,4415.0,4498.0,4415.0,4442.0,131299
2017-05-16,4457.3,4533.1,4444.0,4488.0,251962
2017-05-17,4485.15,4489.85,4455.7,4471.05,173733
2017-05-18,4440.05,4449.95,4331.55,4336.35,312736
2017-05-19,4398.95,4417.4,4336.0,4370.0,118477
2017-05-22,4384.25,4402.75,4260.5,4277.0,153084
2017-05-23,4270.85,4315.5,4236.0,4280.0,229246
2017-05-24,4293.75,4293.75,4150.0,4184.95,189814
2017-05-25,4184.0,4186.55,4130.0,4152.0,399003
2017-05-26,4150.0,4211.0,4142.65,4155.0,234984
2017-05-29,4166.0,4181.0,4045.0,4072.0,310057
2017-05-30,4075.2,4111.05,4052.25,4083.0,267920
2017-05-31,4086.3,4259.95,4086.3,4199.0,443821
2017-06-01,4210.0,4252.05,4159.5,4187.8,142722
2017-06-02,4198.4,4253.9,4198.4,4225.0,187466
2017-06-05,4233.0,4261.9,4165.2,4180.0,136974
2017-06-06,4194.75,4194.75,4111.0,4123.35,151756
2017-06-07,4134.95,4161.95,4102.0,4139.95,137309
2017-06-08,4158.0,4166.0,4107.05,4120.0,139885
2017-06-09,4133.15,4133.15,4051.5,4110.5,222643
2017-06-12,4111.95,4111.95,4028.0,4045.0,133901
2017-06-13,4031.3,4136.6,4031.3,4056.0,171433
2017-06-14,4072.15,4081.25,3987.05,4041.1,441662
2017-06-15,4032.35,4100.0,4010.05,4040.6,248482
2017-06-16,4047.7,4132.95,4010.0,4110.7,249155
2017-06-19,4137.55,4149.35,4084.45,4097.0,145500
2017-06-20,4113.7,4126.0,4053.5,4060.0,177604
2017-06-21,4060.0,4060.0,4007.05,4022.0,215837
2017-06-22,4033.0,4087.1,3992.1,4067.0,363380
2017-06-23,4071.05,4085.0,3991.0,3991.65,225788
2017-06-27,3995.0,4015.05,3863.15,3871.55,338658
2017-06-28,3877.85,3966.3,3840.55,3950.05,261080
2017-06-29,3986.8,3989.05,3940.1,3945.0,876568
2017-06-30,3987.35,3987.35,3926.75,3955.0,244228
2017-07-03,3987.95,4009.9,3935.45,3985.1,218030
2017-07-04,3989.0,4048.0,3978.8,4011.0,178734
2017-07-05,4026.8,4106.4,4026.15,4078.05,169529
2017-07-06,4089.8,4130.0,4067.05,4110.95,151434
2017-07-07,4104.95,4142.0,4088.05,4097.0,145791
2017-07-10,4097.95,4165.0,4097.95,4149.0,32462
2017-07-11,4146.95,4170.0,4140.0,4145.0,130183
2017-07-12,4170.1,4199.2,4151.0,4189.0,161599
2017-07-13,4200.0,4227.95,4185.65,4195.0,130937
2017-07-14,4209.8,4237.9,4182.45,4216.05,125386
2017-07-17,4227.0,4371.9,4211.7,4355.0,276325
2017-07-18,4359.95,4454.0,4301.0,4311.95,738107
2017-07-19,4315.0,4315.0,4188.1,4210.0,446099
2017-07-20,4226.8,4233.7,4134.4,4136.2,292033
2017-07-21,4151.35,4188.0,4139.95,4171.0,121989
2017-07-24,4181.0,4223.9,4162.05,4192.45,183239
2017-07-25,4195.0,4210.0,4100.0,4100.0,359599
2017-07-26,4114.5,4123.0,4067.15,4074.0,238005
2017-07-27,4088.2,4107.95,4031.3,4049.9,291600
2017-07-28,4042.9,4064.2,4001.05,4014.65,193034
2017-07-31,4025.0,4070.0,4001.15,4064.0,198049
2017-08-01,4077.0,4094.9,4052.45,4069.05,243130
2017-08-02,4070.0,4097.95,4043.0,4090.05,132586
2017-08-03,4094.65,4138.7,4070.0,4085.0,195211
2017-08-04,4090.05,4119.7,4063.0,4079.0,171409
2017-08-07,4081.35,4114.75,4044.0,4045.1,159739
2017-08-08,4070.0,4086.2,4025.0,4067.0,236613
2017-08-09,4056.75,4058.0,3982.1,3995.0,141509
2017-08-10,3979.9,3990.0,3885.15,3945.0,144167
2017-08-11,3910.0,3974.0,3842.3,3927.0,252546
2017-08-14,3950.0,3973.0,3933.0,3964.95,83647
2017-08-16,3971.8,3971.8,3890.1,3932.0,204249
2017-08-17,3947.0,3992.45,3921.0,3930.0,123803
2017-08-18,3924.0,4038.55,3924.0,4012.0,276413
2017-08-21,4030.0,4058.35,4000.3,4019.0,170244
2017-08-22,3981.0,4025.95,3966.0,3977.0,106032
2017-08-23,3980.0,3986.0,3934.0,3950.0,142160
2017-08-24,3955.0,3956.0,3930.45,3935.05,286989
2017-08-28,3950.05,3995.25,3944.95,3984.0,352183
2017-08-29,3974.65,3974.7,3916.0,3940.0,164950
2017-08-30,3960.0,4024.0,3960.0,4012.05,415870
2017-08-31,4031.95,4031.95,3984.95,4005.0,257223
2017-09-01,3988.0,4029.0,3988.0,4001.0,532968
2017-09-04,4010.0,4028.75,3993.05,4015.0,176244
2017-09-05,4005.6,4108.8,4005.6,4103.0,216636
2017-09-06,4090.0,4169.0,4078.15,4150.0,249915
2017-09-07,4165.05,4179.9,4100.55,4105.0,128286
2017-09-08,4081.15,4159.45,4081.15,4144.1,147967
2017-09-11,4165.0,4192.0,4151.05,4159.5,87276
2017-09-12,4175.1,4233.0,4175.1,4202.0,182124
2017-09-13,4217.85,4225.9,4174.15,4182.7,160503
2017-09-14,4196.6,4225.0,4174.3,4201.05,104627
2017-09-15,4202.75,4226.15,4176.0,4223.7,147963
2017-09-18,4229.7,4240.0,4200.0,4207.05,56828
2017-09-19,4214.55,4214.55,4175.2,4187.0,91435
2017-09-20,4188.95,4219.85,4154.1,4201.2,134432
2017-09-21,4205.95,4243.25,4152.35,4157.4,68291
2017-09-22,4148.0,4160.95,3989.2,3999.9,302186
2017-09-25,3998.9,3999.0,3891.1,3899.0,300254
2017-09-26,3901.8,3934.65,3837.15,3903.9,393649
2017-09-27,3960.05,3960.05,3773.9,3804.0,398709
2017-09-28,3798.5,3883.0,3777.2,3862.85,333286
2017-09-29,3878.0,3916.75,3845.0,3854.3,134757
2017-10-03,3900.0,3945.0,3878.15,3888.0,128481
2017-10-04,3900.7,3926.75,3859.5,3872.55,114566
2017-10-05,3880.95,3924.7,3854.25,3893.0,151186
2017-10-06,3910.8,3950.35,3908.0,3936.0,185932
2017-10-09,3928.05,3989.95,3923.7,3930.2,164026
2017-10-10,3959.0,3993.35,3957.55,3966.5,191112
2017-10-11,3975.05,3983.75,3919.85,3950.0,225272
2017-10-12,3952.25,3964.3,3882.9,3920.05,183869
2017-10-13,3926.2,4020.0,3926.2,4007.75,185441
2017-10-16,4030.05,4045.6,3986.5,4004.7,297179
2017-10-17,4004.0,4104.5,4004.0,4081.0,270615
2017-10-18,4090.05,4185.9,4051.2,4088.0,783469
2017-10-19,4076.2,4078.0,4018.0,4033.65,29147
2017-10-23,4050.05,4224.0,4050.05,4200.0,485340
2017-10-24,4209.0,4300.0,4202.05,4215.0,371292
2017-10-25,4275.85,4476.1,4270.2,4470.0,674973
2017-10-26,4460.0,4510.0,4426.35,4486.3,508664
2017-10-27,4480.0,4502.0,4409.75,4439.95,187457
2017-10-30,4446.2,4486.0,4430.05,4461.25,110081
2017-10-31,4472.5,4472.5,4392.05,4399.0,175359
2017-11-01,4411.05,4455.0,4408.0,4431.0,73308
2017-11-02,4444.5,4449.0,4383.2,4399.15,114885
2017-11-03,4420.0,4420.0,4354.0,4400.0,119799
2017-11-06,4385.0,4455.0,4359.05,4409.05,112238
2017-11-07,4431.85,4465.95,4344.8,4397.1,156094
2017-11-08,4404.95,4424.35,4335.0,4370.0,115052
2017-11-09,4399.75,4414.0,4342.75,4370.0,146849
2017-11-10,4350.0,4490.9,4340.0,4480.0,376090
2017-11-13,4479.9,4484.1,4340.0,4355.0,169073
2017-11-14,4352.35,4389.0,4350.0,4359.0,120178
2017-11-15,4354.95,4355.0,4262.45,4324.0,202966
2017-11-16,4315.0,4330.0,4264.25,4270.0,127184
2017-11-17,4315.0,4349.2,4241.3,4245.0,275549
2017-11-20,4230.0,4240.45,4170.4,4185.0,213713
2017-11-21,4195.0,4210.55,4128.05,4161.3,296136
2017-11-22,4188.0,4238.65,4169.95,4228.65,205872
2017-11-23,4230.6,4259.5,4174.55,4186.0,272898
2017-11-24,4185.15,4246.0,4185.15,4243.6,277414
2017-11-27,4229.85,4284.9,4205.2,4266.15,225538
2017-11-28,4271.95,4321.8,4252.35,4271.5,165427
2017-11-29,4284.9,4314.95,4263.7,4284.45,147521
2017-11-30,4270.0,4270.0,4187.6,4191.1,233022
2017-12-01,4227.0,4248.5,4153.95,4173.0,144304
2017-12-04,4178.0,4197.75,4091.3,4119.0,236026
2017-12-05,4110.05,4134.75,4073.0,4112.0,122850
2017-12-06,4081.3,4102.7,4016.35,4032.4,176811
2017-12-07,4033.0,4117.95,4020.45,4085.2,178765
2017-12-08,4106.9,4182.05,4085.2,4154.8,176063
2017-12-11,4189.0,4257.95,4189.0,4230.0,157096
2017-12-12,4229.95,4259.6,4166.6,4239.6,176319
2017-12-13,4220.7,4348.85,4181.6,4273.0,242064
2017-12-14,4302.65,4313.0,4238.2,4255.0,154897
2017-12-15,4291.0,4327.0,4258.8,4317.2,247862
2017-12-18,4286.0,4320.0,4202.0,4309.0,171134
2017-12-19,4320.0,4370.0,4319.0,4363.5,165469
2017-12-20,4325.05,4370.0,4312.75,4320.9,98816
2017-12-21,4323.1,4383.35,4306.3,4352.0,77280
2017-12-22,4323.0,4349.35,4266.15,4283.0,97717
2017-12-26,4295.0,4364.0,4282.55,4341.0,150242
2017-12-27,4319.95,4337.95,4265.65,4272.0,84982
2017-12-28,4279.05,4294.6,4250.0,4280.0,134945
2017-12-29,4277.35,4333.0,4277.35,4300.0,172235
2018-01-01,4302.8,4319.8,4243.05,4265.0,166604
2018-01-02,4285.1,4300.0,4243.8,4260.0,141087
2018-01-03,4269.55,4314.0,4245.4,4310.0,166497
2018-01-04,4303.8,4350.0,4295.0,4350.0,149403
2018-01-05,4357.95,4412.0,4354.3,4395.0,164983
2018-01-08,4401.7,4433.4,4372.25,4431.95,176145
